Benchmark Problem,Sampling Scheme,Dimensionality [  ],Number of Samples [  ],d-APE (0-perc) [  ],d-APE (5-perc) [  ],d-APE (10-perc) [  ],d-APE (20-perc) [  ],d-APE (25-perc) [  ],d-APE (40-perc) [  ],d-APE (50-perc) [  ],d-APE (60-perc) [  ],d-APE (75-perc) [  ],d-APE (80-perc) [  ],d-APE (90-perc) [  ],d-APE (95-perc) [  ],d-APE (100-perc) [  ],Surrogate Efficiency [  ]
rastrigin,simple random,2,9,0.39262261091883066,0.39751967554344164,0.4024167401680527,0.41221086941727464,0.4171079340418856,0.4317991279157186,0.44159325716494063,0.45138738641416265,0.46607858028799565,0.47097564491260663,0.4807697741618286,0.4856668387864396,0.4905639034110506,0.22953684671509725
rastrigin,simple random,2,9,0.1364528380399046,0.2202893223472187,0.3041258066545328,0.4717987752691611,0.5556352595764752,0.8071447124984176,0.9748176811130458,1.142490649727674,1.3940001026496165,1.4778365869569305,1.6455095555715589,1.7293460398788727,1.813182524186187,0.004341447016244923
rastrigin,simple random,2,9,0.07192670067345931,0.07231452597374291,0.0727023512740265,0.07347800187459369,0.07386582717487727,0.07502930307572807,0.07580495367629525,0.07658060427686243,0.07774408017771323,0.07813190547799681,0.078907556078564,0.07929538137884759,0.07968320667913119,0.7873758117861303
rastrigin,simple random,2,9,0.2882244046043428,0.30075447238900954,0.3132845401736763,0.3383446757430098,0.35087474352767656,0.3884649468816769,0.4135250824510104,0.4385852180203439,0.47617542137434415,0.4887054891590109,0.5137656247283444,0.5262956925130111,0.5388257602976779,0.19859706997215107
rastrigin,simple random,2,9,0.44067424360687,0.4490540736487709,0.4574339036906718,0.4741935637744735,0.48257339381637443,0.507712883942077,0.5244725440258788,0.5412322041096806,0.5663716942353832,0.5747515242772842,0.5915111843610859,0.5998910144029868,0.6082708444448877,0.16124786989698864
rastrigin,simple random,2,9,0.04474750844319431,0.05487449120943739,0.06500147397568047,0.08525543950816662,0.0953824222744097,0.12576337057313894,0.14601733610562506,0.1662713016381112,0.19665224993684047,0.20677923270308354,0.2270331982355697,0.23716018100181277,0.24728716376805585,0.4762265982391208
rastrigin,simple random,2,9,0.2857040287819157,0.2930427068088254,0.3003813848357351,0.31505874088955454,0.32239741891646423,0.3444134529971934,0.3590908090510128,0.37376816510483224,0.3957841991855614,0.4031228772124711,0.4178002332662905,0.4251389112932002,0.43247758932010993,0.2732323442389085
rastrigin,simple random,2,9,0.17143779747353732,0.22284374982647562,0.2742497021794139,0.3770616068852905,0.42846755923822877,0.5826854162970436,0.6854973210029202,0.7883092257087967,0.9425270827676115,0.99393303512055,1.0967449398264264,1.1481508921793646,1.199556844532303,0.027360072576077088
rastrigin,simple random,2,9,0.03630855367811579,0.06454866979047169,0.09278878590282759,0.1492690181275394,0.17750913423989528,0.262229482576963,0.31870971480167476,0.3751899470263865,0.45991029536345424,0.4881504114758102,0.5446306437005219,0.5728707598128778,0.6011108759252337,0.16474892547497835
rastrigin,simple random,2,9,0.030954062891372168,0.06875182946947947,0.10654959604758676,0.18214512920380135,0.21994289578190862,0.3333361955162305,0.40893172867244504,0.4845272618286596,0.5979205615629815,0.6357183281410888,0.7113138612973033,0.7491116278754106,0.7869093944535179,0.09435149298800506
rastrigin,simple random,2,10,0.16042058286842137,0.17382006297578495,0.18721954308314856,0.21401850329787575,0.22741798340523933,0.26761642372733013,0.2944153839420573,0.32121434415678446,0.36141278447887526,0.37481226458623884,0.40161122480096606,0.41501070490832964,0.4284101850156932,0.2580112842887384
rastrigin,simple random,2,10,0.7498896025422166,0.7525539925578254,0.7552183825734341,0.7605471626046516,0.7632115526202604,0.7712047226670866,0.7765335026983042,0.7818622827295217,0.7898554527763479,0.7925198427919568,0.7978486228231743,0.800513012838783,0.8031774028543918,0.07887665638626003
rastrigin,simple random,2,10,0.20185006972910052,0.21405713145737376,0.22626419318564703,0.25067831664219353,0.26288537837046677,0.29950656355528654,0.3239206870118331,0.34833481046837955,0.3849559956531993,0.39716305738147256,0.4215771808380191,0.43378424256629233,0.44599130429456557,0.24405825353201843
rastrigin,simple random,2,10,0.17587385863016405,0.17821804963459853,0.180562240639033,0.18525062264790199,0.18759481365233646,0.1946273866656399,0.19931576867450884,0.20400415068337782,0.21103672369668125,0.21338091470111575,0.2180692967099847,0.22041348771441918,0.22275767871885366,0.4943944339748094
rastrigin,simple random,2,10,0.1954693819266884,0.1990669496192974,0.20266451731190643,0.20985965269712448,0.2134572203897335,0.22424992346756056,0.2314450588527786,0.23864019423799665,0.24943289731582372,0.25303046500843274,0.2602256003936508,0.2638231680862598,0.2674207357788688,0.42927453688248074
rastrigin,simple random,2,10,0.666790811076152,0.669928221249691,0.67306563142323,0.6793404517703078,0.6824778619438467,0.6918900924644635,0.6981649128115415,0.7044397331586194,0.7138519636792362,0.7169893738527752,0.723264194199853,0.726401604373392,0.7295390145469309,0.09955899181671156
rastrigin,simple random,2,10,0.3030951205688539,0.307435614248857,0.3117761079288601,0.3204570952888664,0.3247975889688695,0.3378190700088789,0.3465000573688851,0.35518104472889134,0.3682025257689007,0.37254301944890383,0.3812240068089101,0.3855645004889132,0.38990499416891633,0.2914205539165034
rastrigin,simple random,2,10,0.9079782670679721,0.9549223339366896,1.001866400805407,1.0957545345428419,1.1426986014115594,1.2835308020177119,1.3774189357551467,1.4713070694925816,1.612139270098734,1.6590833369674516,1.7529714707048865,1.7999155375736038,1.8468596044423213,0.0029080199219489174
rastrigin,simple random,2,10,0.2321816612468025,0.24653223707461214,0.26088281290242177,0.289583964558041,0.3039345403858506,0.34698626786927944,0.3756874195248987,0.40438857118051796,0.4474402986639468,0.46179087449175643,0.49049202614737564,0.5048426019751853,0.5191931778029949,0.1936248049745823
rastrigin,simple random,2,10,0.4622408432176798,0.47925266071551187,0.4962644782133439,0.530288113209008,0.5472999307068401,0.5983353832003363,0.6323590181960004,0.6663826531916646,0.7174181056851607,0.7344299231829928,0.768453558178657,0.785465375676489,0.8024771931743211,0.07905150311501151
rastrigin,simple random,2,10,0.20613996467550405,0.2625281813770164,0.3189163980785287,0.4316928314815533,0.4880810481830656,0.6572456982876025,0.770022131690627,0.8827985650936516,1.0519632151981886,1.108351431899701,1.2211278653027255,1.2775160820042377,1.3339042987057501,0.014725482764752202
rastrigin,simple random,2,10,0.35926950526756224,0.5404824929344478,0.7216954806013334,1.0841214559351044,1.26533444360199,1.8089734066026466,2.1713993819364177,2.5338253572701888,3.0774643202708454,3.258677307937731,3.621103283271502,3.8023162709383875,3.983529258605273,3.382059944361813e-06
rastrigin,simple random,2,10,0.4479531958768295,0.4503365010926122,0.45271980630839487,0.45748641673996016,0.4598697219557428,0.4670196376030908,0.47178624803465613,0.4765528584662215,0.48370277411356943,0.4860860793293521,0.4908526897609174,0.49323599497670007,0.49561930019248274,0.20861061706490516
rastrigin,simple random,2,10,0.3039137244910549,0.3049650262204659,0.3060163279498769,0.30811893140869884,0.3091702331381099,0.3123241383263428,0.3144267417851648,0.31652934524398674,0.3196832504322197,0.3207345521616307,0.3228371556204527,0.32388845734986366,0.32493975907927464,0.35788279264368056
rastrigin,simple random,2,10,0.7422255617687913,0.742622710523391,0.7430198592779906,0.7438141567871901,0.7442113055417897,0.7454027518055888,0.7461970493147883,0.7469913468239876,0.7481827930877867,0.7485799418423863,0.7493742393515858,0.7497713881061854,0.7501685368607851,0.09327145136405864
rastrigin,simple random,2,10,0.029008538669554638,0.033231956783631576,0.03745537489770852,0.045902211125862395,0.05012562923993934,0.06279588358217016,0.07124271981032403,0.07968955603847791,0.09235981038070873,0.09658322849478566,0.10503006472293955,0.10925348283701647,0.11347690095109342,0.6984822803012054
rastrigin,simple random,2,10,0.17658177441145262,0.20055091695871843,0.22452005950598422,0.2724583446005158,0.29642748714778167,0.368334914789579,0.41627319988411066,0.4642114849786423,0.5361189126204396,0.5600880551677055,0.6080263402622371,0.6319954828095029,0.6559646253567687,0.12563903555151795
rastrigin,simple random,2,10,0.3310942659896117,0.36254645583145945,0.3939986456733072,0.45690302535700267,0.4883552151988504,0.5827117847243937,0.6456161644080891,0.7085205440917846,0.8028771136173278,0.8343293034591756,0.897233683142871,0.9286858729847187,0.9601380628265664,0.04801589645506398
rastrigin,simple random,2,10,0.40452030638767844,0.4473516323281773,0.4901829582686762,0.575845610149674,0.6186769360901728,0.7471709139116696,0.8328335657926673,0.9184962176736651,1.0469901954951617,1.0898215214356606,1.1754841733166583,1.2183154992571572,1.261146825197656,0.018534963131412344
rastrigin,simple random,2,10,0.01649862830283458,0.044525962199481905,0.07255329609612923,0.1286079638894239,0.15663529778607121,0.2407172994760132,0.2967719672693078,0.3528266350626025,0.43690863675254443,0.4649359706491918,0.5209906384424865,0.5490179723391337,0.5770453062357811,0.16125352214027258
rastrigin,simple random,2,10,0.19809562478689002,0.22350952263198798,0.24892342047708593,0.29975121616728184,0.3251651140123798,0.40140680754767366,0.45223460323786957,0.5030623989280655,0.5793040924633593,0.6047179903084573,0.6555457859986532,0.6809596838437512,0.7063735816888491,0.10712601822329575
rastrigin,simple random,2,10,0.4514246412358712,0.45902750547899746,0.46663036972212374,0.4818360982083762,0.4894389624515024,0.5122475551808812,0.5274532836671337,0.5426590121533862,0.5654676048827649,0.5730704691258911,0.5882761976121437,0.5958790618552698,0.6034819260983961,0.14832085491126806
rastrigin,simple random,2,10,0.2600022679391491,0.26489493941833897,0.26978761089752884,0.2795729538559086,0.28446562533509845,0.2991436397726681,0.30892898273104785,0.3187143256894276,0.3333923401269972,0.33828501160618707,0.3480703545645668,0.3529630260437567,0.35785569752294655,0.3225042134595553
rastrigin,simple random,2,10,0.11845867809107088,0.12312442550255245,0.12779017291403402,0.13712166773699716,0.14178741514847873,0.15578465738292346,0.1651161522058866,0.17444764702884974,0.18844488926329445,0.19311063667477602,0.20244213149773915,0.20710787890922072,0.2117736263207023,0.5118687637870584
rastrigin,simple random,2,10,0.45995087457368655,0.47264925137255875,0.485347628171431,0.5107443817691755,0.5234427585680477,0.5615378889646644,0.5869346425624089,0.6123313961601533,0.65042652655677,0.6631249033556422,0.6885216569533867,0.7012200337522589,0.7139184105511311,0.10460036468671095
rastrigin,simple random,2,10,0.2791602463063751,0.27953103317805056,0.2799018200497261,0.28064339379307707,0.28101418066475253,0.282126541279779,0.28286811502313,0.28360968876648096,0.2847220493815074,0.2850928362531829,0.28583440999653387,0.2862051968682094,0.28657598373988485,0.40404346049610157
rastrigin,simple random,2,10,0.1009522764080915,0.10797332304434307,0.11499436968059464,0.12903646295309779,0.13605750958934934,0.15712064949810406,0.17116274277060717,0.1852048360431103,0.20626797595186502,0.21328902258811658,0.22733111586061971,0.23435216249687127,0.24137320913312285,0.4661307489780378
rastrigin,simple random,2,10,0.20302906006199906,0.21174669295889217,0.2204643258557853,0.23789959164957153,0.24661722454646465,0.272770123237144,0.29020538903093024,0.3076406548247165,0.33379355351539586,0.34251118641228895,0.3599464522060752,0.3686640851029683,0.3773817179998614,0.30319298070623707
rastrigin,simple random,2,10,0.292431848651397,0.2941829074175194,0.29593396618364176,0.29943608371588654,0.30118714248200895,0.3064403187803761,0.30994243631262086,0.3134445538448657,0.3186977301432328,0.32044878890935524,0.3239509064416,0.3257019652077224,0.3274530239738448,0.3550497414835608
rastrigin,simple random,2,10,0.008047819600819534,0.012509746837026462,0.01697167407323339,0.025895528545647247,0.030357455781854174,0.04374323749047496,0.05266709196288881,0.06159094643530266,0.07497672814392345,0.07943865538013038,0.08836250985254424,0.09282443708875115,0.09728636432495809,0.7351751590386318
rastrigin,simple random,2,10,0.2384674824265553,0.24609486377458037,0.25372224512260544,0.26897700781865563,0.2766043891666807,0.2994865332107559,0.3147412959068061,0.32999605860285625,0.3528782026469315,0.3605055839949566,0.3757603466910067,0.38338772803903176,0.39101510938705686,0.29039931780140077
rastrigin,simple random,2,10,0.4271189555140565,0.4310859554094373,0.435052955304818,0.4429869550955796,0.44695395499096036,0.4588549546771027,0.4667889544678643,0.4747229542586258,0.48662395394476815,0.4905909538401489,0.4985249536309105,0.5024919535262913,0.506458953421672,0.20158103206357603
rastrigin,simple random,2,10,0.049513296318836005,0.05636223392737731,0.06321117153591863,0.07690904675300124,0.08375798436154255,0.10430479718716648,0.11800267240424908,0.1317005476213317,0.15224736044695564,0.15909629805549694,0.17279417327257957,0.17964311088112084,0.18649204848966217,0.5544716288759748
rastrigin,simple random,2,10,0.32181852570331143,0.4067756433601842,0.4917327610170569,0.6616469963308024,0.7466041139876751,1.0014754669582933,1.1713897022720388,1.341303937585784,1.5961752905564024,1.6811324082132753,1.8510466435270205,1.9360037611838932,2.020960878840766,0.0016768479984248664
rastrigin,simple random,2,10,0.11405798428812026,0.11710499366904077,0.12015200304996128,0.12624602181180228,0.12929303119272278,0.1384340593354843,0.14452807809732532,0.15062209685916633,0.15976312500192782,0.16281013438284833,0.16890415314468935,0.17195116252560985,0.17499817190653036,0.5749956464582957
rastrigin,simple random,2,10,0.4186735135159062,0.43896819244282265,0.4592628713697391,0.4998522292235719,0.5201469081504884,0.5810309449312376,0.6216203027850705,0.6622096606389034,0.7230936974196527,0.7433883763465692,0.783977734200402,0.8042724131273183,0.8245670920542348,0.07371786595980961
rastrigin,simple random,2,10,0.4089582503150616,0.41041072092824055,0.4118631915414195,0.4147681327677773,0.41622060338095623,0.420578015220493,0.42348295644685086,0.4263878976732087,0.4307453095127455,0.4321977801259244,0.43510272135228223,0.43655519196546116,0.4380076625786401,0.25029830652333707
rastrigin,simple random,2,10,0.008528191619759942,0.0387232763637443,0.06891836110772864,0.12930853059569736,0.15950361533968171,0.2500888695716348,0.31047903905960345,0.3708692085475721,0.4614544627795252,0.4916495475235096,0.5520397170114782,0.5822348017554626,0.612429886499447,0.14418279877853865
rastrigin,simple random,2,10,0.3069832928069106,0.324901564370589,0.34281983593426735,0.378656379061624,0.3965746506253024,0.45032946531633744,0.4861660084436942,0.5220025515710509,0.575757366262086,0.5936756378257644,0.629512180953121,0.6474304525167993,0.6653487240804777,0.12196545789076557
rastrigin,simple random,2,10,0.2025792670938337,0.20375289441130495,0.20492652172877623,0.20727377636371874,0.20844740368119002,0.21196828563360381,0.21431554026854632,0.21666279490348886,0.22018367685590265,0.22135730417337393,0.22370455880831644,0.22487818612578772,0.22605181344325898,0.48927107392584906
rastrigin,simple random,2,10,0.3542045591949273,0.37191107927965206,0.38961759936437673,0.42503063953382614,0.44273715961855087,0.495856719872725,0.5312697600421744,0.5666828002116238,0.619802360465798,0.6375088805505227,0.6729219207199721,0.6906284408046968,0.7083349608894215,0.10646363338218141
rastrigin,simple random,2,10,0.01646095489208634,0.26892039771245807,0.5213798405328298,1.0262987261735734,1.2787581689939451,2.03613649745506,2.541055383095804,3.0459742687365474,3.8033525971976627,4.055812040018035,4.560730925658778,4.813190368479149,5.065649811299521,1.1041815904693663e-07
rastrigin,simple random,2,10,0.3462760756973049,0.35233111677179396,0.358386157846283,0.37049623999526116,0.3765512810697502,0.3947164042932174,0.40682648644219555,0.4189365685911737,0.43710169181464087,0.44315673288912993,0.45526681503810806,0.46132185611259713,0.4673768971870862,0.22809900294018595
rastrigin,simple random,2,10,0.25419884490389716,0.26597468589635076,0.27775052688880436,0.30130220887371156,0.31307804986616516,0.34840557284352597,0.3719572548284331,0.3955089368133403,0.4308364597907011,0.4426123007831547,0.4661639827680619,0.4779398237605155,0.4897156647529691,0.21254173572663745
rastrigin,simple random,2,10,0.09325325928145746,0.10438372541331409,0.11551419154517072,0.13777512380888396,0.1489055899407406,0.18229698833631047,0.2045579206000237,0.22681885286373693,0.26021025125930686,0.27134071739116344,0.29360164965487673,0.3047321157867333,0.31586258191858996,0.36830451871767705
rastrigin,simple random,2,10,0.11159840576589766,0.11291358109525922,0.11422875642462077,0.11685910708334389,0.11817428241270544,0.12211980840079012,0.12475015905951323,0.12738050971823633,0.131326035706321,0.13264121103568258,0.13527156169440568,0.13658673702376722,0.1379019123531288,0.646563323923833
rastrigin,simple random,2,10,0.14471406002399523,0.15301251624025886,0.1613109724565225,0.1779078848890498,0.18620634110531342,0.21110170975410436,0.22769862218663164,0.24429553461915893,0.26919090326794987,0.2774893594842135,0.2940862719167408,0.30238472813300443,0.31068318434926806,0.37438653723776993
rastrigin,simple random,2,10,0.12784077842102565,0.13682200190210633,0.14580322538318702,0.16376567234534836,0.17274689582642905,0.19969056626967108,0.21765301323183245,0.23561546019399382,0.26255913063723585,0.27154035411831656,0.2895028010804779,0.29848402456155854,0.30746524804263925,0.3782157476660519
rastrigin,simple random,2,10,0.3216329092066613,0.34089810664981457,0.3601633040929679,0.3986936989792744,0.4179588964224277,0.4757544887518875,0.5142848836381941,0.5528152785245006,0.6106108708539605,0.6298760682971137,0.6684064631834203,0.6876716606265736,0.7069368580697268,0.10693537131328157
rastrigin,simple random,2,10,0.18604127958565006,0.18699420179267814,0.18794712399970623,0.18985296841376242,0.1908058906207905,0.19366465724187476,0.19557050165593093,0.19747634606998712,0.20033511269107138,0.20128803489809946,0.20319387931215566,0.20414680151918374,0.20509972372621182,0.5227864192888972
rastrigin,simple random,2,10,0.012908284123196216,0.030292186250490908,0.0476760883777856,0.08244389263237498,0.09982779475966969,0.15197950114155376,0.18674730539614315,0.22151510965073254,0.2736668160326166,0.29105071815991135,0.3258185224145007,0.3432024245417954,0.3605863266690901,0.3197313761074232
rastrigin,simple random,2,10,0.25610128095511936,0.272260060710964,0.2884188404668086,0.3207363999784979,0.3368951797343425,0.3853715190018764,0.4176890785135656,0.45000663802525487,0.4984829772927888,0.5146417570486335,0.5469593165603227,0.5631180963161673,0.579276876072012,0.16011958698750328
rastrigin,simple random,2,10,0.5789207223495941,0.5870849423132412,0.5952491622768881,0.6115776022041821,0.6197418221678291,0.6442344820587701,0.660562921986064,0.6768913619133581,0.701384021804299,0.7095482417679461,0.7258766816952401,0.734040901658887,0.742205121622534,0.09565008682406774
rastrigin,simple random,2,10,0.40006057802101797,0.4056027074311387,0.41114483684125946,0.42222909566150096,0.4277712250716217,0.44439761330198396,0.45548187212222546,0.4665661309424669,0.4831925191728292,0.4887346485829499,0.4998189074031914,0.5053610368133121,0.5109031662234329,0.19876785975991557
rastrigin,simple random,2,10,0.3105744025005312,0.32787840991140604,0.34518241732228094,0.37979043214403063,0.3970944395549055,0.44900646178753006,0.4836144766092798,0.5182224914310295,0.5701345136636541,0.587438521074529,0.6220465358962787,0.6393505433071535,0.6566545507180284,0.12536522320197707
rastrigin,simple random,2,10,0.4296395203610363,0.43423096676681483,0.43882241317259335,0.4480053059841504,0.4525967523899289,0.4663710916072645,0.4755539844188216,0.4847368772303786,0.4985112164477142,0.5031026628534927,0.5122855556650497,0.5168770020708282,0.5214684484766068,0.19223666705898884
rastrigin,simple random,2,10,0.5129748378404428,0.5216900331462911,0.5304052284521394,0.5478356190638359,0.5565508143696842,0.582696400287229,0.6001267908989256,0.6175571815106221,0.6437027674281669,0.6524179627340152,0.6698483533457118,0.67856354865156,0.6872787439574083,0.11379391629681743
rastrigin,simple random,2,10,0.024782527391887157,0.03780093038861762,0.050819333385348095,0.07685613937880903,0.08987454237553949,0.1289297513657309,0.1549665573591918,0.1810033633526527,0.22005857234284412,0.2330769753395746,0.25911378133303553,0.272132184329766,0.28515058732649645,0.40586879684574184
rastrigin,simple random,2,10,0.03572833513841128,0.045415351093411,0.05510236704841072,0.07447639895841016,0.08416341491340987,0.11322446277840903,0.13259849468840845,0.1519725265984079,0.18103357446340707,0.19072059041840678,0.21009462232840623,0.2197816382834059,0.22946865423840565,0.4840129584305795
rastrigin,simple random,2,10,0.00152807845262653,0.004523377551215469,0.007518676649804408,0.013509274846982286,0.016504573945571224,0.02549047124133804,0.03148106943851592,0.037471667635693796,0.04645756493146061,0.04945286403004956,0.05544346222722743,0.058438761325816366,0.06143406042440531,0.8234342646865125
rastrigin,simple random,2,10,0.008911784330677,0.024215758098899608,0.03951973186712222,0.07012767940356744,0.08543165317179005,0.13134357447645786,0.1619515220129031,0.19255946954934833,0.23847139085401614,0.25377536462223876,0.284383312158684,0.2996872859269066,0.3149912596951292,0.3693207306617512
rastrigin,simple random,2,10,0.452609230398601,0.4562142426776475,0.459819254956694,0.46702927951478695,0.4706342917938334,0.4814493286309729,0.4886593531890659,0.4958693777471589,0.5066844145842984,0.5102894268633448,0.5174994514214378,0.5211044637004842,0.5247094759795308,0.19027649002271194
rastrigin,simple random,2,10,0.27008272890997664,0.2867229642224912,0.30336319953500585,0.33664367016003505,0.3532839054725496,0.40320461141009345,0.4364850820351226,0.46976555266015174,0.5196862585976956,0.5363264939102101,0.5696069645352394,0.586247199847754,0.6028874351602685,0.14859995228379705
rastrigin,simple random,2,10,0.44129245324042765,0.44677701015232746,0.45226156706422727,0.4632306808880269,0.4687152377999267,0.4851689085356261,0.4961380223594257,0.5071071361832253,0.5235608069189248,0.5290453638308246,0.5400144776546242,0.5454990345665239,0.5509835914784238,0.17510611761737443
rastrigin,simple random,2,10,0.026654378538648445,0.7394524636045758,1.452250548670503,2.877846718802358,3.590644803868285,5.729039059066067,7.154635229197921,8.580231399329776,10.718625654527557,11.431423739593486,12.85701990972534,13.569817994791265,14.282616079857194,2.4256610902837226e-20
rastrigin,simple random,2,10,0.06814279990659323,0.38348872670354606,0.6988346535004989,1.3295265070944047,1.6448724338913574,2.590910214282216,3.2216020678761215,3.852293921470027,4.798331701860885,5.113677628657839,5.744369482251744,6.059715409048697,6.37506133584565,1.7569015812276777e-09
rastrigin,simple random,2,10,0.038772580288169545,0.061629335182958225,0.0844860900777469,0.13019959986732427,0.15305635476211296,0.22162661944647902,0.2673401292360564,0.31305363902563377,0.38162390370999977,0.4044806586047885,0.4501941683943659,0.4730509232891545,0.4959076781839432,0.20842046523372618
rastrigin,simple random,2,10,0.07618313037432761,0.08078745618452045,0.08539178199471328,0.09460043361509896,0.09920475942529179,0.1130177368558703,0.12222638847625597,0.13143504009664164,0.14524801752722016,0.14985234333741299,0.15906099495779866,0.16366532076799148,0.16826964657818433,0.5873611835169037
rastrigin,simple random,2,10,0.46276239402219477,0.4690293981436703,0.4752964022651458,0.48783041050809683,0.49409741462957235,0.5128984269939989,0.5254324352369499,0.5379664434799011,0.5567674558443276,0.5630344599658031,0.5755684682087542,0.5818354723302297,0.5881024764517052,0.15571259305335036
rastrigin,simple random,2,10,0.38508855251638924,0.4286247070900385,0.47216086166368776,0.5592331708109863,0.6027693253846356,0.7333777891055834,0.8204500982528818,0.9075224074001804,1.0381308711211281,1.0816670256947776,1.168739334842076,1.2122754894157253,1.2558116439893745,0.0188503253146216
rastrigin,simple random,2,10,0.1816960135871234,0.20033969937862378,0.21898338517012417,0.25627075675312494,0.27491444254462527,0.3308454999191265,0.3681328715021272,0.4054202430851279,0.46135130045962913,0.4799949862511295,0.5172823578341302,0.5359260436256306,0.554569729417131,0.17313156774248492
rastrigin,simple random,2,10,0.46568687226207617,0.49152172868326044,0.5173565851044447,0.5690262979468133,0.5948611543679976,0.6723657236315503,0.724035436473919,0.7757051493162874,0.8532097185798403,0.8790445750010246,0.9307142878433932,0.9565491442645774,0.9823840006857617,0.044754155462491944
rastrigin,simple random,2,10,0.052035369932223886,0.05229520295196757,0.05255503597171126,0.053074702011198634,0.05333453503094232,0.054114034090173374,0.05463370012966075,0.05515336616914812,0.055932865228379175,0.05619269824812286,0.056712364287610235,0.05697219730735392,0.05723203032709761,0.8344490677890833
rastrigin,simple random,2,10,0.7139204520802234,0.7198815781765047,0.7258427042727859,0.7377649564653485,0.7437260825616296,0.7616094608504735,0.773531713043036,0.7854539652355985,0.8033373435244424,0.8092984696207236,0.8212207218132862,0.8271818479095674,0.8331429740058487,0.07174555234943474
rastrigin,simple random,2,10,0.08295524920944514,0.11260157686945092,0.1422479045294567,0.20154055984946828,0.23118688750947408,0.3201258704894915,0.3794185258095031,0.4387111811295147,0.527650164109532,0.5572964917695379,0.6165891470895494,0.6462354747495551,0.675881802409561,0.11796988196568194
rastrigin,simple random,2,10,0.1319322394134925,0.16148862147087245,0.19104500352825238,0.25015776764301223,0.2797141497003922,0.36838329587253205,0.4274960599872919,0.48660882410205175,0.5752779702741916,0.6048343523315716,0.6639471164463314,0.6935034985037113,0.7230598805610913,0.10161987862048984
rastrigin,simple random,2,10,0.15784235919844353,0.16309581177290072,0.16834926434735792,0.17885616949627234,0.18410962207072953,0.19986997979410115,0.21037688494301554,0.22088379009192993,0.23664414781530155,0.24189760038975874,0.25240450553867316,0.25765795811313036,0.26291141068758755,0.4354397318715801
rastrigin,simple random,2,10,0.3122057588410939,0.32449079310092405,0.3367758273607542,0.3613458958804144,0.3736309301402445,0.41048603291973484,0.4350561014393951,0.45962616995905536,0.4964812727385457,0.5087663069983759,0.533336375518036,0.5456214097778662,0.5579064440376963,0.1713143536926087
rastrigin,simple random,2,10,0.09117971736538559,0.11957481943371079,0.147969921502036,0.2047601256386864,0.23315522770701158,0.3183405339119872,0.37513073804863756,0.431920942185288,0.5171062483902635,0.5455013504585888,0.6022915545952392,0.6306866566635644,0.6590817587318896,0.12440666513429761
rastrigin,simple random,2,10,0.04243022041355159,0.04552889323171859,0.048627566049885586,0.05482491168621958,0.057923584504386574,0.06721960295888757,0.07341694859522155,0.07961429423155554,0.08891031268605654,0.09200898550422353,0.09820633114055752,0.10130500395872451,0.10440367677689151,0.7188134484150159
rastrigin,simple random,2,10,0.5664980962676082,0.570243789636949,0.5739894830062897,0.5814808697449713,0.5852265631143121,0.5964636432223345,0.603955029961016,0.6114464166996976,0.62268349680772,0.6264291901770608,0.6339205769157423,0.637666270285083,0.6414119636544239,0.13155599195832618
rastrigin,simple random,2,10,0.2856249075266055,0.31169669808438405,0.3377684886421626,0.38991206975771964,0.41598386031549817,0.4941992319888338,0.5463428131043908,0.5984863942199479,0.6767017658932836,0.7027735564510621,0.7549171375666192,0.7809889281243977,0.8070607186821762,0.07791396443834228
rastrigin,simple random,2,10,0.6419981807530062,0.6507380268716366,0.6594778729902672,0.6769575652275281,0.6856974113461586,0.71191694970205,0.729396641939311,0.746876334176572,0.7730958725324634,0.7818357186510938,0.7993154108883548,0.8080552570069853,0.8167951031256158,0.07555209145801581
rastrigin,simple random,2,10,0.3319186206077147,0.33276019009269825,0.33360175957768173,0.33528489854764876,0.3361264680326323,0.33865117648758286,0.3403343154575499,0.3420174544275169,0.3445421628824675,0.345383732367451,0.34706687133741804,0.3479084408224015,0.34875001030738506,0.3319256215705183
rastrigin,simple random,2,10,0.06085136843393226,0.06621029146896318,0.07156921450399412,0.08228706057405596,0.08764598360908687,0.10372275271417966,0.11444059878424151,0.12515844485430336,0.14123521395939614,0.14659413699442705,0.1573119830644889,0.1626709060995198,0.16802982913455075,0.5878067891781246
rastrigin,simple random,2,10,0.17766644275670676,0.19821280460404037,0.21875916645137394,0.25985189014604115,0.28039825199337476,0.3420373375353755,0.3831300612300427,0.4242227849247099,0.48586187046671064,0.5064082323140443,0.5475009560087114,0.568047317856045,0.5885936797033786,0.15547090915673362
rastrigin,simple random,2,10,0.018980650316091374,0.019106641403777942,0.01923263249146451,0.019484614666837645,0.019610605754524214,0.01998857901758392,0.020240561192957057,0.02049254336833019,0.020870516631389897,0.020996507719076466,0.0212484898944496,0.02137448098213617,0.021500472069822738,0.9342693841201205
rastrigin,simple random,2,10,0.646747592312357,0.6503675659137587,0.6539875395151604,0.6612274867179638,0.6648474603193655,0.6757073811235706,0.6829473283263741,0.6901872755291775,0.7010471963333826,0.7046671699347843,0.7119071171375877,0.7155270907389893,0.7191470643403911,0.1028850744294487
rastrigin,simple random,2,10,0.14167167979917936,0.1476003649440898,0.15352905008900022,0.16538642037882112,0.17131510552373155,0.18910116095846285,0.20095853124828372,0.21281590153810462,0.23060195697283592,0.23653064211774638,0.24838801240756725,0.25431669755247766,0.2602453826973881,0.43912632112282246
